/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10023_1.png,870 450 476 701 876
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10042_1.png,603 690 345 805 164
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10050_1.png,701 600 488 517 512
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10061_1.png,345 196 19 160 198
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10075_1.png,450 626 414 872 882
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10146_1.png,788 865 870 7 261
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10381_1.png,880 612 870 665 439
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10466_1.png,543 764 843 471 413
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10652_1.png,671 665 880 670 870
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10662_1.png,249 465 917 684 250
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10726_1.png,566 758 870 513 759
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_10738_1.png,830 544 518 664 87
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11044_1.png,345 603 690 730 428
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11096_1.png,661 880 511 665 586
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11269_1.png,860 865 398 788 882
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11311_1.png,612 195 164 238 246
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11390_1.png,23 7 354 690 8
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_11830_1.png,107 643 650 819 88
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12252_1.png,181 222 151 267 257
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12353_1.png,752 830 870 251 880
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12391_1.png,880 439 671 471 523
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12393_1.png,423 765 432 579 416
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12397_1.png,537 251 229 865 222
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12399_1.png,491 805 544 254 171
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12537_1.png,880 665 776 612 870
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12557_1.png,7 8 870 616 880
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12605_1.png,870 880 444 665 671
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12676_1.png,238 240 355 345 151
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12858_1.png,264 171 238 158 232
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_12996_1.png,818 570 513 524 719
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13015_1.png,575 656 870 665 511
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13361_1.png,675 414 705 569 654
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13371_1.png,171 246 577 822 238
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13442_1.png,843 748 439 790 870
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13462_1.png,471 428 348 51 597
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13502_1.png,345 690 603 491 253
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13756_1.png,621 870 863 603 751
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_13869_1.png,448 583 442 663 637
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14099_1.png,281 285 260 283 255
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1410_1.png,656 407 757 734 670
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14347_1.png,225 174 235 223 261
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14420_1.png,491 929 845 704 561
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14511_1.png,676 262 118 151 281
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14583_1.png,569 675 654 661 627
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14730_1.png,428 471 603 634 565
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14881_1.png,909 670 526 428 665
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_14985_1.png,151 359 253 420 251
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1670_1.png,671 971 354 210 537
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1688_1.png,573 428 751 118 672
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1734_1.png,51 372 606 374 23
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_173_1.png,511 471 866 661 787
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1777_1.png,423 544 923 665 467
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1872_1.png,790 409 635 592 626
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_1939_1.png,236 690 345 351 603
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_19797_1.png,752 491 422 758 546
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2016_1.png,586 575 413 847 764
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2022_1.png,51 676 776 345 570
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_20494_1.png,740 870 670 414 671
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2166_1.png,730 586 471 595 856
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_22345_1.png,880 665 581 654 436
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_23652_1.png,444 880 870 518 560
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2597_1.png,738 883 470 653 708
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_27685_1.png,830 439 665 870 652
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2777_1.png,671 880 670 603 661
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_27838_1.png,654 661 615 408 675
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2806_1.png,351 227 236 345 197
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_2832_1.png,468 450 654 624 424
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_28347_1.png,220 740 610 589 160
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_28698_1.png,471 908 895 867 744
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_3053_1.png,526 844 740 673 550
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_310_1.png,843 690 703 645 880
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_32053_1.png,345 209 264 255 202
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_3266_1.png,747 852 282 955 942
/home/ubuntu/6804_final_project/test_images/levelSEVEN/occluded_test_motorbikeSEVEN_n03790512_32778_1.png,870 603 447 670 665
