/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_10146_1.png,627 654 201 244 498
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_10176_1.png,264 238 253 240 690
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_10455_1.png,537 569 208 257 864
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_105849_1.png,517 510 595 569 675
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_10641_1.png,907 696 882 491 654
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_10686_1.png,690 603 569 654 873
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_106956_1.png,180 354 676 345 195
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_107743_1.png,803 675 569 654 915
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11049_1.png,915 757 657 744 654
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11237_1.png,569 779 867 874 675
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11522_1.png,517 867 569 198 654
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11582_1.png,851 681 766 859 664
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11721_1.png,676 654 758 867 257
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11779_1.png,518 917 560 817 541
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_11831_1.png,864 555 569 654 822
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_12163_1.png,643 636 641 439 461
/home/ubuntu/6804_final_project/test_images/levelFOUR/occluded_test_busFOUR_n02924116_12170_1.png,829 874 654 612 706
