/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10023_1.png,870 488 880 444 830
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10042_1.png,661 866 603 856 471
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10050_1.png,488 600 679 512 616
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10146_1.png,880 428 612 840 467
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10394_1.png,267 257 202 169 222
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_10466_1.png,690 603 345 428 703
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_11390_1.png,672 408 518 345 690
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_12393_1.png,822 541 422 661 762
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_13361_1.png,705 442 468 882 829
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_13442_1.png,518 614 898 414 751
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_13869_1.png,873 583 412 442 406
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_1410_1.png,627 656 757 867 654
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_14730_1.png,603 471 690 634 345
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_1670_1.png,476 612 971 671 870
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_1688_1.png,475 447 751 867 880
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_1939_1.png,690 603 428 345 173
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_19797_1.png,612 880 561 422 517
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_22345_1.png,880 671 518 566 444
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_27566_1.png,251 537 676 786 870
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_27838_1.png,444 671 880 234 977
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_2806_1.png,603 730 690 345 354
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_3266_1.png,852 570 882 691 414
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_3459_1.png,202 189 188 251 203
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_3516_1.png,856 866 661 864 471
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_5050_1.png,545 870 880 791 650
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_5728_1.png,832 403 628 538 755
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_5753_1.png,537 603 802 612 880
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_5875_1.png,251 537 690 603 345
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_6088_1.png,241 240 238 603 345
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_6276_1.png,592 561 867 864 745
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_6524_1.png,880 671 870 518 603
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_6576_1.png,345 690 603 612 355
/home/ubuntu/6804_final_project/test_images/levelONE/occluded_test_motorbikeONE_n03790512_6591_1.png,880 870 444 518 573
